tanggal,provinsi,kasus_baru,kasus_aktif,kasus_kematian
7/31/2020,Daerah Istimewa Yogyakarta,64,47,0
7/31/2020,Gorontalo,0,-76,0
7/31/2020,Indonesia,2040,352,73
7/31/2020,Jambi,6,6,0
7/31/2020,Jawa Barat,48,29,0
7/31/2020,Jawa Tengah,235,132,8
7/31/2020,Jawa Timur,294,11,22
7/31/2020,Kalimantan Barat,6,6,0
7/31/2020,Kalimantan Selatan,128,54,6
7/31/2020,Kalimantan Tengah,28,-9,3
7/31/2020,Kalimantan Timur,49,33,1
7/31/2020,Kalimantan Utara,3,3,0
7/31/2020,Kepulauan Bangka Belitung,0,0,0
7/31/2020,Kepulauan Riau,77,76,1
7/31/2020,Lampung,0,0,0
7/31/2020,Maluku,0,0,0
7/31/2020,Maluku Utara,0,0,0
7/31/2020,Nusa Tenggara Barat,43,17,2
7/31/2020,Nusa Tenggara Timur,0,0,0
7/31/2020,Papua,38,38,0
7/31/2020,Papua Barat,3,3,0
7/31/2020,Riau,18,14,0
7/31/2020,Sulawesi Barat,7,-1,0
7/31/2020,Sulawesi Selatan,76,71,0
7/31/2020,Sulawesi Tengah,0,0,0
7/31/2020,Sulawesi Tenggara,0,-8,0
7/31/2020,Sulawesi Utara,81,62,3
7/31/2020,Sumatera Barat,41,38,1
7/31/2020,Sumatera Selatan,30,-9,1
7/31/2020,Sumatera Utara,104,-7,5
8/1/2020,Aceh,0,-1,1
8/1/2020,Bali,41,33,0
8/1/2020,Banten,23,-16,0
8/1/2020,Bengkulu,1,0,1
8/1/2020,DKI Jakarta,368,-324,12
8/1/2020,Daerah Istimewa Yogyakarta,67,55,1
8/1/2020,Gorontalo,142,96,1
8/1/2020,Indonesia,1560,-514,62
8/1/2020,Jambi,6,6,0
8/1/2020,Jawa Barat,65,44,0
8/1/2020,Jawa Tengah,143,-207,16
8/1/2020,Jawa Timur,581,322,19
8/1/2020,Kalimantan Barat,0,0,0
8/1/2020,Kalimantan Selatan,62,-20,0
8/1/2020,Kalimantan Tengah,31,14,0
8/1/2020,Kalimantan Timur,7,-1,1
8/1/2020,Kalimantan Utara,1,1,0
8/1/2020,Kepulauan Bangka Belitung,0,0,0
8/1/2020,Kepulauan Riau,41,41,0
8/1/2020,Lampung,0,0,0
8/1/2020,Maluku,31,-13,0
8/1/2020,Maluku Utara,13,11,0
8/1/2020,Nusa Tenggara Barat,0,0,0
8/1/2020,Nusa Tenggara Timur,0,0,0
8/1/2020,Papua,28,28,0
8/1/2020,Papua Barat,18,18,0
8/1/2020,Riau,3,-13,0
8/1/2020,Sulawesi Barat,2,2,0
8/1/2020,Sulawesi Selatan,128,-36,8
8/1/2020,Sulawesi Tengah,0,-1,0
8/1/2020,Sulawesi Tenggara,5,-2,0
8/1/2020,Sulawesi Utara,68,49,0
8/1/2020,Sumatera Barat,0,0,0
8/1/2020,Sumatera Selatan,10,-22,0
8/1/2020,Sumatera Utara,31,-101,1
8/2/2020,Aceh,21,19,2
8/2/2020,Bali,40,34,0
8/2/2020,Banten,12,1,1
8/2/2020,Bengkulu,17,17,0
8/2/2020,DKI Jakarta,377,236,0
8/2/2020,Daerah Istimewa Yogyakarta,19,9,0
8/2/2020,Gorontalo,127,66,0
8/2/2020,Indonesia,1519,420,43
8/2/2020,Jambi,1,1,0
8/2/2020,Jawa Barat,79,63,2
8/2/2020,Jawa Tengah,73,-100,26
8/2/2020,Jawa Timur,330,87,23
8/2/2020,Kalimantan Barat,0,0,0
8/2/2020,Kalimantan Selatan,32,14,0
8/2/2020,Kalimantan Tengah,17,5,0
8/2/2020,Kalimantan Timur,83,72,5
8/2/2020,Kalimantan Utara,0,0,0
8/2/2020,Kepulauan Bangka Belitung,0,0,0
8/2/2020,Kepulauan Riau,2,2,0
8/2/2020,Lampung,16,15,1
8/2/2020,Maluku,11,6,0
8/2/2020,Maluku Utara,14,14,0
8/2/2020,Nusa Tenggara Barat,50,19,5
8/2/2020,Nusa Tenggara Timur,6,-3,0
8/2/2020,Papua,27,4,1
8/2/2020,Papua Barat,9,6,0
8/2/2020,Riau,10,9,0
8/2/2020,Sulawesi Barat,6,2,0
8/2/2020,Sulawesi Selatan,95,95,0
8/2/2020,Sulawesi Tengah,6,6,0
8/2/2020,Sulawesi Tenggara,0,-3,0
8/2/2020,Sulawesi Utara,20,-41,1
8/2/2020,Sumatera Barat,9,1,0
8/2/2020,Sumatera Selatan,17,-16,2
8/2/2020,Sumatera Utara,174,37,8
8/3/2020,Aceh,2,1,1
8/3/2020,Bali,41,37,0
8/3/2020,Banten,21,6,0
8/3/2020,Bengkulu,0,0,0
8/3/2020,DKI Jakarta,472,322,16
8/3/2020,Daerah Istimewa Yogyakarta,12,-1,0
8/3/2020,Gorontalo,37,-13,1
8/3/2020,Indonesia,1679,351,66
8/3/2020,Jambi,0,0,0
8/3/2020,Jawa Barat,68,42,0
8/3/2020,Jawa Tengah,96,-82,3
8/3/2020,Jawa Timur,321,46,17
8/3/2020,Kalimantan Barat,0,0,0
8/3/2020,Kalimantan Selatan,46,-48,2
8/3/2020,Kalimantan Tengah,14,-16,0
8/3/2020,Kalimantan Timur,22,-7,4
8/3/2020,Kalimantan Utara,0,-1,0
8/3/2020,Kepulauan Bangka Belitung,3,3,0
8/3/2020,Kepulauan Riau,0,0,0
8/3/2020,Lampung,26,10,0
8/3/2020,Maluku,0,-2,0
8/3/2020,Maluku Utara,5,-12,0
8/3/2020,Nusa Tenggara Barat,35,24,2
8/3/2020,Nusa Tenggara Timur,0,0,0
8/3/2020,Papua,0,0,0
8/3/2020,Papua Barat,0,0,0
8/3/2020,Riau,50,43,1
8/3/2020,Sulawesi Barat,1,-3,1
8/3/2020,Sulawesi Selatan,97,96,0
8/3/2020,Sulawesi Tengah,0,0,0
8/3/2020,Sulawesi Tenggara,2,-46,1
8/3/2020,Sulawesi Utara,78,28,1
8/3/2020,Sumatera Barat,17,15,0
8/3/2020,Sumatera Selatan,11,0,4
8/3/2020,Sumatera Utara,57,16,2
8/4/2020,Aceh,7,7,0
8/4/2020,Bali,49,37,0
8/4/2020,Banten,33,19,0
8/4/2020,Bengkulu,3,2,1
8/4/2020,DKI Jakarta,410,172,14
8/4/2020,Daerah Istimewa Yogyakarta,12,-2,0
8/4/2020,Gorontalo,65,0,2
8/4/2020,Indonesia,1922,23,86
8/4/2020,Jambi,19,18,0
8/4/2020,Jawa Barat,122,35,0
8/4/2020,Jawa Tengah,60,-83,1
8/4/2020,Jawa Timur,391,125,19
8/4/2020,Kalimantan Barat,0,-16,0
8/4/2020,Kalimantan Selatan,119,68,1
8/4/2020,Kalimantan Tengah,53,22,0
8/4/2020,Kalimantan Timur,60,22,1
8/4/2020,Kalimantan Utara,3,-47,0
8/4/2020,Kepulauan Bangka Belitung,0,-2,0
8/4/2020,Kepulauan Riau,0,0,0
8/4/2020,Lampung,0,-1,0
8/4/2020,Maluku,11,5,0
8/4/2020,Maluku Utara,6,-210,0
8/4/2020,Nusa Tenggara Barat,21,8,2
8/4/2020,Nusa Tenggara Timur,0,0,0
8/4/2020,Papua,50,3,0
8/4/2020,Papua Barat,11,2,0
8/4/2020,Riau,69,57,0
8/4/2020,Sulawesi Barat,3,0,0
8/4/2020,Sulawesi Selatan,115,-31,7
8/4/2020,Sulawesi Tengah,0,-2,0
8/4/2020,Sulawesi Tenggara,68,-5,0
8/4/2020,Sulawesi Utara,29,-8,0
8/4/2020,Sumatera Barat,13,10,0
8/4/2020,Sumatera Selatan,35,9,0
8/4/2020,Sumatera Utara,68,-2,6
8/5/2020,Aceh,2,1,1
8/5/2020,Bali,39,36,0
8/5/2020,Banten,23,10,0
8/5/2020,Bengkulu,1,-16,0
8/5/2020,DKI Jakarta,354,-39,14
8/5/2020,Daerah Istimewa Yogyakarta,17,-12,0
8/5/2020,Gorontalo,40,9,0
8/5/2020,Indonesia,1815,-88,64
8/5/2020,Jambi,5,5,0
8/5/2020,Jawa Barat,140,122,1
8/5/2020,Jawa Tengah,148,-62,15
8/5/2020,Jawa Timur,414,56,11
8/5/2020,Kalimantan Barat,0,0,0
8/5/2020,Kalimantan Selatan,54,-41,0
8/5/2020,Kalimantan Tengah,5,-22,0
8/5/2020,Kalimantan Timur,67,11,0
8/5/2020,Kalimantan Utara,0,0,0
8/5/2020,Kepulauan Bangka Belitung,1,-6,0
8/5/2020,Kepulauan Riau,7,4,3
8/5/2020,Lampung,1,-2,0
8/5/2020,Maluku,29,17,0
8/5/2020,Maluku Utara,7,-194,0
8/5/2020,Nusa Tenggara Barat,26,-5,2
8/5/2020,Nusa Tenggara Timur,1,-8,0
8/5/2020,Papua,11,-16,0
8/5/2020,Papua Barat,10,8,0
8/5/2020,Riau,28,24,0
8/5/2020,Sulawesi Barat,3,2,0
8/5/2020,Sulawesi Selatan,127,-29,1
8/5/2020,Sulawesi Tengah,2,1,0
8/5/2020,Sulawesi Tenggara,35,25,2
8/5/2020,Sulawesi Utara,19,-16,0
8/5/2020,Sumatera Barat,19,16,0
8/5/2020,Sumatera Selatan,62,31,6
8/5/2020,Sumatera Utara,130,54,2
8/6/2020,Aceh,41,40,0
8/6/2020,Bali,27,10,0
8/6/2020,Banten,32,17,2
8/6/2020,Bengkulu,1,1,0
8/6/2020,DKI Jakarta,556,295,13
8/6/2020,Daerah Istimewa Yogyakarta,18,-2,0
8/6/2020,Gorontalo,4,-117,0
8/6/2020,Indonesia,1882,57,69
8/6/2020,Jambi,0,0,0
8/6/2020,Jawa Barat,89,45,1
8/6/2020,Jawa Tengah,116,-121,20
8/6/2020,Jawa Timur,265,-244,19
8/6/2020,Kalimantan Barat,7,7,0
8/6/2020,Kalimantan Selatan,67,42,0
8/6/2020,Kalimantan Tengah,25,14,4
8/6/2020,Kalimantan Timur,36,-11,1
8/6/2020,Kalimantan Utara,4,4,0
8/6/2020,Kepulauan Bangka Belitung,0,0,0
8/6/2020,Kepulauan Riau,0,0,0
8/6/2020,Lampung,1,-3,0
8/6/2020,Maluku,46,33,2
8/6/2020,Maluku Utara,7,-81,0
8/6/2020,Nusa Tenggara Barat,27,11,1
8/6/2020,Nusa Tenggara Timur,0,0,0
8/6/2020,Papua,17,-33,1
8/6/2020,Papua Barat,11,-28,0
8/6/2020,Riau,15,4,0
8/6/2020,Sulawesi Barat,20,20,0
8/6/2020,Sulawesi Selatan,179,103,1
8/6/2020,Sulawesi Tengah,0,-2,0
8/6/2020,Sulawesi Tenggara,59,3,0
8/6/2020,Sulawesi Utara,28,-4,1
8/6/2020,Sumatera Barat,32,20,0
8/6/2020,Sumatera Selatan,50,-48,4
8/6/2020,Sumatera Utara,86,17,1
8/7/2020,Aceh,53,53,0
8/7/2020,Bali,38,29,0
8/7/2020,Banten,34,19,0
8/7/2020,Bengkulu,0,-13,0
8/7/2020,DKI Jakarta,665,457,12
8/7/2020,Daerah Istimewa Yogyakarta,19,-10,0
8/7/2020,Gorontalo,38,-64,0
8/7/2020,Indonesia,2473,489,72
8/7/2020,Jambi,12,11,0
8/7/2020,Jawa Barat,148,94,4
8/7/2020,Jawa Tengah,232,12,8
8/7/2020,Jawa Timur,365,-232,21
8/7/2020,Kalimantan Barat,3,0,0
8/7/2020,Kalimantan Selatan,57,-67,3
8/7/2020,Kalimantan Tengah,37,11,1
8/7/2020,Kalimantan Timur,98,36,4
8/7/2020,Kalimantan Utara,0,0,0
8/7/2020,Kepulauan Bangka Belitung,3,0,0
8/7/2020,Kepulauan Riau,17,16,0
8/7/2020,Lampung,4,2,0
8/7/2020,Maluku,71,64,0
8/7/2020,Maluku Utara,31,27,0
8/7/2020,Nusa Tenggara Barat,15,-12,0
8/7/2020,Nusa Tenggara Timur,0,-1,0
8/7/2020,Papua,22,-201,0
8/7/2020,Papua Barat,44,39,0
8/7/2020,Riau,37,28,0
8/7/2020,Sulawesi Barat,2,-5,0
8/7/2020,Sulawesi Selatan,88,10,4
8/7/2020,Sulawesi Tengah,1,0,0
8/7/2020,Sulawesi Tenggara,27,13,0
8/7/2020,Sulawesi Utara,18,-15,3
8/7/2020,Sumatera Barat,41,31,0
8/7/2020,Sumatera Selatan,21,-72,4
8/7/2020,Sumatera Utara,216,155,9
8/8/2020,Aceh,0,0,0
8/8/2020,Bali,38,29,0
8/8/2020,Banten,22,-1,0
8/8/2020,Bengkulu,3,2,1
8/8/2020,DKI Jakarta,686,166,11
8/8/2020,Daerah Istimewa Yogyakarta,16,-13,2
8/8/2020,Gorontalo,80,-18,0
8/8/2020,Indonesia,2277,463,65
8/8/2020,Jambi,5,5,0
8/8/2020,Jawa Barat,247,190,5
8/8/2020,Jawa Tengah,87,-3,12
8/8/2020,Jawa Timur,402,33,24
8/8/2020,Kalimantan Barat,0,0,0
8/8/2020,Kalimantan Selatan,82,38,2
8/8/2020,Kalimantan Tengah,66,26,0
8/8/2020,Kalimantan Timur,35,6,1
8/8/2020,Kalimantan Utara,1,1,0
8/8/2020,Kepulauan Bangka Belitung,0,-3,0
8/8/2020,Kepulauan Riau,9,9,0
8/8/2020,Lampung,4,-1,0
8/8/2020,Maluku,6,2,0
8/8/2020,Maluku Utara,47,47,0
8/8/2020,Nusa Tenggara Barat,24,15,1
8/8/2020,Nusa Tenggara Timur,0,0,0
8/8/2020,Papua,0,-1,1
8/8/2020,Papua Barat,15,3,0
8/8/2020,Riau,50,46,0
8/8/2020,Sulawesi Barat,8,1,0
8/8/2020,Sulawesi Selatan,104,35,0
8/8/2020,Sulawesi Tengah,0,0,0
8/8/2020,Sulawesi Tenggara,20,16,1
8/8/2020,Sulawesi Utara,20,-68,0
8/8/2020,Sumatera Barat,23,18,0
8/8/2020,Sumatera Selatan,52,-21,2
8/8/2020,Sumatera Utara,101,-24,1
8/9/2020,Aceh,44,43,1
8/9/2020,Bali,59,57,0
8/9/2020,Banten,24,15,0
8/9/2020,Bengkulu,9,9,0
8/9/2020,DKI Jakarta,440,-126,6
8/9/2020,Daerah Istimewa Yogyakarta,8,-11,1
8/9/2020,Gorontalo,7,5,2
8/9/2020,Indonesia,1893,182,65
8/9/2020,Jambi,0,-1,0
8/9/2020,Jawa Barat,177,117,5
8/9/2020,Jawa Tengah,140,69,3
8/9/2020,Jawa Timur,367,21,29
8/9/2020,Kalimantan Barat,13,7,0
8/9/2020,Kalimantan Selatan,98,-38,3
8/9/2020,Kalimantan Tengah,30,-7,0
8/9/2020,Kalimantan Timur,53,34,4
8/9/2020,Kalimantan Utara,2,1,0
8/9/2020,Kepulauan Bangka Belitung,1,0,0
8/9/2020,Kepulauan Riau,8,7,1
8/9/2020,Lampung,0,0,0
8/9/2020,Maluku,32,31,0
8/9/2020,Maluku Utara,4,2,2
8/9/2020,Nusa Tenggara Barat,27,13,0
8/9/2020,Nusa Tenggara Timur,0,0,0
8/9/2020,Papua,43,-63,0
8/9/2020,Papua Barat,1,1,0
8/9/2020,Riau,26,16,1
8/9/2020,Sulawesi Barat,0,-7,0
8/9/2020,Sulawesi Selatan,90,32,0
8/9/2020,Sulawesi Tengah,0,0,0
8/9/2020,Sulawesi Tenggara,22,10,0
8/9/2020,Sulawesi Utara,44,-1,2
8/9/2020,Sumatera Barat,38,35,0
8/9/2020,Sumatera Selatan,19,-56,11
8/9/2020,Sumatera Utara,25,-12,2
8/10/2020,Aceh,96,95,0
8/10/2020,Bali,38,29,0
8/10/2020,Banten,23,-15,1
8/10/2020,Bengkulu,1,-1,1
8/10/2020,DKI Jakarta,433,252,2
8/10/2020,Daerah Istimewa Yogyakarta,14,-10,1
8/10/2020,Gorontalo,58,38,1
8/10/2020,Indonesia,1687,361,42
8/10/2020,Jambi,0,0,0
8/10/2020,Jawa Barat,96,51,0
8/10/2020,Jawa Tengah,68,-114,6
8/10/2020,Jawa Timur,298,-102,18
8/10/2020,Kalimantan Barat,6,6,0
8/10/2020,Kalimantan Selatan,50,21,1
8/10/2020,Kalimantan Tengah,43,9,0
8/10/2020,Kalimantan Timur,45,-42,4
8/10/2020,Kalimantan Utara,2,-11,0
8/10/2020,Kepulauan Bangka Belitung,2,2,0
8/10/2020,Kepulauan Riau,21,19,0
8/10/2020,Lampung,9,8,0
8/10/2020,Maluku,15,3,0
8/10/2020,Maluku Utara,6,-2,4
8/10/2020,Nusa Tenggara Barat,26,14,2
8/10/2020,Nusa Tenggara Timur,0,0,0
8/10/2020,Papua,21,-9,0
8/10/2020,Papua Barat,5,-18,0
8/10/2020,Riau,41,18,0
8/10/2020,Sulawesi Barat,0,0,0
8/10/2020,Sulawesi Selatan,60,6,0
8/10/2020,Sulawesi Tengah,0,0,0
8/10/2020,Sulawesi Tenggara,0,-21,0
8/10/2020,Sulawesi Utara,72,52,0
8/10/2020,Sumatera Barat,36,27,0
8/10/2020,Sumatera Selatan,19,-63,3
8/10/2020,Sumatera Utara,129,101,1
8/11/2020,Aceh,0,-1,1
8/11/2020,Bali,45,33,0
8/11/2020,Banten,19,-1,2
8/11/2020,Bengkulu,5,3,0
8/11/2020,DKI Jakarta,462,266,12
8/11/2020,Daerah Istimewa Yogyakarta,4,-12,0
8/11/2020,Gorontalo,3,-53,0
8/11/2020,Indonesia,1693,160,59
8/11/2020,Jambi,0,0,0
8/11/2020,Jawa Barat,106,66,4
8/11/2020,Jawa Tengah,86,-53,3
8/11/2020,Jawa Timur,288,-12,23
8/11/2020,Kalimantan Barat,4,4,0
8/11/2020,Kalimantan Selatan,71,-12,1
8/11/2020,Kalimantan Tengah,31,20,1
8/11/2020,Kalimantan Timur,128,57,3
8/11/2020,Kalimantan Utara,3,3,0
8/11/2020,Kepulauan Bangka Belitung,0,0,0
8/11/2020,Kepulauan Riau,16,10,0
8/11/2020,Lampung,2,1,0
8/11/2020,Maluku,2,-51,0
8/11/2020,Maluku Utara,11,-2,0
8/11/2020,Nusa Tenggara Barat,22,-36,3
8/11/2020,Nusa Tenggara Timur,3,2,0
8/11/2020,Papua,1,-55,0
8/11/2020,Papua Barat,1,-5,0
8/11/2020,Riau,17,-4,0
8/11/2020,Sulawesi Barat,7,1,0
8/11/2020,Sulawesi Selatan,54,-66,2
8/11/2020,Sulawesi Tengah,0,0,0
8/11/2020,Sulawesi Tenggara,32,25,0
8/11/2020,Sulawesi Utara,36,-18,3
8/11/2020,Sumatera Barat,13,4,0
8/11/2020,Sumatera Selatan,22,-40,2
8/11/2020,Sumatera Utara,207,163,4
8/12/2020,Aceh,72,-28,2
8/12/2020,Bali,30,29,0
8/12/2020,Banten,48,31,1
8/12/2020,Bengkulu,2,0,2
8/12/2020,DKI Jakarta,529,-308,15
8/12/2020,Daerah Istimewa Yogyakarta,20,-6,1
8/12/2020,Gorontalo,47,14,1
8/12/2020,Indonesia,1942,-225,79
8/12/2020,Jambi,5,4,0
8/12/2020,Jawa Barat,125,44,1
8/12/2020,Jawa Tengah,181,24,20
8/12/2020,Jawa Timur,298,-186,34
8/12/2020,Kalimantan Barat,9,9,0
8/12/2020,Kalimantan Selatan,53,-35,2
8/12/2020,Kalimantan Tengah,6,-24,0
8/12/2020,Kalimantan Timur,46,-7,2
8/12/2020,Kalimantan Utara,4,4,0
8/12/2020,Kepulauan Bangka Belitung,0,-6,0
8/12/2020,Kepulauan Riau,27,26,1
8/12/2020,Lampung,2,0,0
8/12/2020,Maluku,20,-9,0
8/12/2020,Maluku Utara,18,-36,3
8/12/2020,Nusa Tenggara Barat,24,-31,1
8/12/2020,Nusa Tenggara Timur,7,1,0
8/12/2020,Papua,26,11,0
8/12/2020,Papua Barat,13,4,1
8/12/2020,Riau,33,23,0
8/12/2020,Sulawesi Barat,0,-1,1
8/12/2020,Sulawesi Selatan,90,27,1
8/12/2020,Sulawesi Tengah,4,3,0
8/12/2020,Sulawesi Tenggara,24,13,1
8/12/2020,Sulawesi Utara,12,-18,0
8/12/2020,Sumatera Barat,27,14,2
8/12/2020,Sumatera Selatan,43,40,2
8/12/2020,Sumatera Utara,109,56,2
8/13/2020,Aceh,1,0,1
8/13/2020,Bali,35,22,0
8/13/2020,Banten,37,19,2
8/13/2020,Bengkulu,4,-3,0
8/13/2020,DKI Jakarta,608,197,11
8/13/2020,Daerah Istimewa Yogyakarta,11,-2,0
8/13/2020,Gorontalo,8,-16,0
8/13/2020,Indonesia,2098,273,65
8/13/2020,Jambi,0,0,0
8/13/2020,Jawa Barat,176,155,3
8/13/2020,Jawa Tengah,204,72,14
8/13/2020,Jawa Timur,327,-278,36
8/13/2020,Kalimantan Barat,10,-8,0
8/13/2020,Kalimantan Selatan,45,15,4
8/13/2020,Kalimantan Tengah,44,-29,2
8/13/2020,Kalimantan Timur,23,-8,1
8/13/2020,Kalimantan Utara,9,2,0
8/13/2020,Kepulauan Bangka Belitung,0,0,0
8/13/2020,Kepulauan Riau,15,-17,1
8/13/2020,Lampung,7,3,0
8/13/2020,Maluku,39,15,0
8/13/2020,Maluku Utara,8,-28,0
8/13/2020,Nusa Tenggara Barat,13,-35,0
8/13/2020,Nusa Tenggara Timur,0,0,0
8/13/2020,Papua,31,22,0
8/13/2020,Papua Barat,24,5,0
8/13/2020,Riau,68,22,0
8/13/2020,Sulawesi Barat,5,-5,1
8/13/2020,Sulawesi Selatan,71,11,1
8/13/2020,Sulawesi Tengah,0,-1,0
8/13/2020,Sulawesi Tenggara,30,-8,0
8/13/2020,Sulawesi Utara,126,106,0
8/13/2020,Sumatera Barat,42,21,1
8/13/2020,Sumatera Selatan,27,-16,0
8/13/2020,Sumatera Utara,94,-59,5
8/14/2020,Aceh,92,92,0
8/14/2020,Bali,53,49,0
8/14/2020,Banten,21,10,2
8/14/2020,Bengkulu,10,10,0
8/14/2020,DKI Jakarta,538,-160,4
8/14/2020,Daerah Istimewa Yogyakarta,35,21,2
8/14/2020,Gorontalo,3,-24,2
8/14/2020,Indonesia,2307,194,53
8/14/2020,Jambi,7,6,0
8/14/2020,Jawa Barat,290,259,3
8/14/2020,Jawa Tengah,192,119,11
8/14/2020,Jawa Timur,402,2,41
8/14/2020,Kalimantan Barat,5,4,0
8/14/2020,Kalimantan Selatan,55,-4,2
8/14/2020,Kalimantan Tengah,20,-3,1
8/14/2020,Kalimantan Timur,98,27,4
8/14/2020,Kalimantan Utara,0,0,0
8/14/2020,Kepulauan Bangka Belitung,2,2,0
8/14/2020,Kepulauan Riau,12,-6,0
8/14/2020,Lampung,5,5,0
8/14/2020,Maluku,10,9,0
8/14/2020,Maluku Utara,12,12,0
8/14/2020,Nusa Tenggara Barat,24,6,0
8/14/2020,Nusa Tenggara Timur,0,0,0
8/14/2020,Papua,9,6,0
8/14/2020,Papua Barat,0,-19,0
8/14/2020,Riau,27,-25,0
8/14/2020,Sulawesi Barat,12,8,0
8/14/2020,Sulawesi Selatan,35,-89,4
8/14/2020,Sulawesi Tengah,3,3,0
8/14/2020,Sulawesi Tenggara,33,-10,0
8/14/2020,Sulawesi Utara,61,-21,0
8/14/2020,Sumatera Barat,42,26,1
8/14/2020,Sumatera Selatan,39,-75,2
8/14/2020,Sumatera Utara,69,-36,4
8/15/2020,Aceh,25,23,2
8/15/2020,Bali,44,40,0
8/15/2020,Banten,33,-3,1
8/15/2020,Bengkulu,3,3,0
8/15/2020,DKI Jakarta,583,50,6
8/15/2020,Daerah Istimewa Yogyakarta,46,42,0
8/15/2020,Gorontalo,40,21,1
8/15/2020,Indonesia,2345,592,50
8/15/2020,Jambi,3,2,0
8/15/2020,Jawa Barat,266,217,0
8/15/2020,Jawa Tengah,132,63,5
8/15/2020,Jawa Timur,416,23,27
8/15/2020,Kalimantan Barat,3,-3,0
8/15/2020,Kalimantan Selatan,62,23,3
8/15/2020,Kalimantan Tengah,37,7,0
8/15/2020,Kalimantan Timur,56,43,1
8/15/2020,Kalimantan Utara,13,13,0
8/15/2020,Kepulauan Bangka Belitung,2,2,0
8/15/2020,Kepulauan Riau,22,16,1
8/15/2020,Lampung,0,-13,0
8/15/2020,Maluku,32,2,3
8/15/2020,Maluku Utara,10,-38,0
8/15/2020,Nusa Tenggara Barat,22,5,2
8/15/2020,Nusa Tenggara Timur,3,2,0
8/15/2020,Papua,0,-36,0
8/15/2020,Papua Barat,6,4,0
8/15/2020,Riau,41,-4,0
8/15/2020,Sulawesi Barat,7,-5,0
8/15/2020,Sulawesi Selatan,78,17,0
8/15/2020,Sulawesi Tengah,0,0,0
8/15/2020,Sulawesi Tenggara,28,19,0
8/15/2020,Sulawesi Utara,50,-6,1
8/15/2020,Sumatera Barat,37,18,0
8/15/2020,Sumatera Selatan,36,-1,1
8/15/2020,Sumatera Utara,195,119,3
8/16/2020,Aceh,11,11,0
8/16/2020,Bali,41,26,0
8/16/2020,Banten,43,24,1
8/16/2020,Bengkulu,2,2,0
8/16/2020,DKI Jakarta,518,-137,1
8/16/2020,Daerah Istimewa Yogyakarta,33,20,0
8/16/2020,Gorontalo,6,-10,0
8/16/2020,Indonesia,2081,220,79
8/16/2020,Jambi,0,0,0
8/16/2020,Jawa Barat,72,18,4
8/16/2020,Jawa Tengah,168,99,7
8/16/2020,Jawa Timur,471,59,23
8/16/2020,Kalimantan Barat,0,-2,0
8/16/2020,Kalimantan Selatan,100,17,0
8/16/2020,Kalimantan Tengah,0,0,0
8/16/2020,Kalimantan Timur,85,8,23
8/16/2020,Kalimantan Utara,3,3,0
8/16/2020,Kepulauan Bangka Belitung,5,4,0
8/16/2020,Kepulauan Riau,10,7,1
8/16/2020,Lampung,9,8,1
8/16/2020,Maluku,47,38,0
8/16/2020,Maluku Utara,2,-21,0
8/16/2020,Nusa Tenggara Barat,15,-5,0
8/16/2020,Nusa Tenggara Timur,0,0,0
8/16/2020,Papua,77,56,1
8/16/2020,Papua Barat,4,-7,0
8/16/2020,Riau,23,2,1
8/16/2020,Sulawesi Barat,1,-7,0
8/16/2020,Sulawesi Selatan,101,39,0
8/16/2020,Sulawesi Tengah,0,0,0
8/16/2020,Sulawesi Tenggara,35,27,0
8/16/2020,Sulawesi Utara,21,-72,2
8/16/2020,Sumatera Barat,13,3,2
8/16/2020,Sumatera Selatan,29,-6,0
8/16/2020,Sumatera Utara,51,-53,2
8/17/2020,Aceh,168,168,0
8/17/2020,Bali,45,33,0
8/17/2020,Banten,17,11,0
8/17/2020,Bengkulu,0,0,0
8/17/2020,DKI Jakarta,552,329,14
8/17/2020,Daerah Istimewa Yogyakarta,16,9,0
8/17/2020,Gorontalo,67,61,2
8/17/2020,Indonesia,1821,409,57
8/17/2020,Jambi,20,19,0
8/17/2020,Jawa Barat,61,7,0
8/17/2020,Jawa Tengah,36,-12,5
8/17/2020,Jawa Timur,313,-103,27
8/17/2020,Kalimantan Barat,0,0,0
8/17/2020,Kalimantan Selatan,90,-42,6
8/17/2020,Kalimantan Tengah,27,-3,0
8/17/2020,Kalimantan Timur,116,45,5
8/17/2020,Kalimantan Utara,1,-1,0
8/17/2020,Kepulauan Bangka Belitung,2,2,0
8/17/2020,Kepulauan Riau,12,4,0
8/17/2020,Lampung,2,-29,0
8/17/2020,Maluku,26,25,1
8/17/2020,Maluku Utara,3,-3,0
8/17/2020,Nusa Tenggara Barat,22,8,1
8/17/2020,Nusa Tenggara Timur,0,0,0
8/17/2020,Papua,10,6,0
8/17/2020,Papua Barat,2,1,0
8/17/2020,Riau,34,16,1
8/17/2020,Sulawesi Barat,12,12,0
8/17/2020,Sulawesi Selatan,85,-4,3
8/17/2020,Sulawesi Tengah,4,4,0
8/17/2020,Sulawesi Tenggara,14,1,0
8/17/2020,Sulawesi Utara,6,-63,1
8/17/2020,Sumatera Barat,26,7,1
8/17/2020,Sumatera Selatan,1,-27,0
8/17/2020,Sumatera Utara,17,-32,3
8/18/2020,Aceh,25,23,2
8/18/2020,Bali,48,39,0
8/18/2020,Banten,64,35,0
8/18/2020,Bengkulu,1,1,0
8/18/2020,DKI Jakarta,513,-95,19
